#{"t_start": 1647445048.053038, "env_id": null}
r,l,t
2508.396038,1,192161.809752
2352.889259,1,192191.96534
2659.167752,1,192223.110466
2500.47986,1,192253.569534
2506.208687,1,192283.904038
2394.339248,1,192314.405038
2574.714774,1,192345.242806
2630.548668,1,192375.658055
2477.423862,1,192406.066331
2622.883044,1,192436.39637
2553.339849,1,192467.149722
2420.549916,1,192497.907744
2443.969596,1,192528.315537
2575.390562,1,192558.582427
2686.951764,1,192588.866252
2471.254061,1,192619.154827
2345.279738,1,192649.042636
2826.847938,1,192679.970694
2617.32979,1,192710.824401
2619.25971,1,192741.579697
2736.383923,1,192771.552639
2407.397788,1,192802.153712
2620.132428,1,192832.358084
2507.136989,1,192862.517445
2558.936493,1,192892.547749
2270.605028,1,192922.452924
2587.978491,1,192952.721525
2400.600934,1,192982.707087
2628.314081,1,193013.278751
2489.24199,1,193043.405685
2453.370002,1,193073.850702
2398.874271,1,193103.973914
2536.452533,1,193133.982257
2718.368442,1,193164.616581
2487.804257,1,193195.499406
2508.568567,1,193226.060335
2311.970982,1,193256.535074
2546.776001,1,193286.610917
2364.492717,1,193316.788239
2667.748132,1,193347.414141
2557.339461,1,193378.339875
2483.76176,1,193409.196595
2467.392214,1,193439.924153
2656.98865,1,193470.772981
2504.027977,1,193500.777149
2635.396171,1,193531.379742
2761.09463,1,193562.003996
2867.082354,1,193592.783356
2482.697056,1,193623.046777
2674.085853,1,193654.108905
2627.059949,1,193684.780401
2587.840494,1,193714.563779
2429.846036,1,193745.921129
2586.876537,1,193777.101746
2561.578276,1,193807.693082
2423.198793,1,193838.592073
2590.905015,1,193868.859169
2632.519711,1,193899.167397
2559.757163,1,193929.872614
2311.111755,1,193960.016021
2541.40718,1,193990.512224
2563.219887,1,194021.436033
2444.3572,1,194051.796875
2656.566749,1,194082.962094
2644.208219,1,194113.395937
2802.702856,1,194143.979131
2517.883892,1,194174.321026
2604.211293,1,194205.174766
2489.011954,1,194235.484337
2634.555155,1,194265.974208
2470.032213,1,194296.109231
2704.441619,1,194326.776371
2634.666315,1,194357.114494
2611.666173,1,194387.391382
2491.361186,1,194417.320037
2430.563696,1,194447.975268
2541.270293,1,194478.695555
2456.259801,1,194508.948545
2537.230805,1,194539.676699
2541.866037,1,194569.918756
2688.805674,1,194600.478837
2492.204727,1,194631.310833
2475.708907,1,194661.915658
2493.718562,1,194692.706479
2603.505387,1,194723.470482
2771.10248,1,194754.379719
2619.0908,1,194785.169465
2633.333027,1,194815.79991
2499.607765,1,194846.382119
2728.745303,1,194877.022519
2481.67482,1,194907.571295
2544.447098,1,194937.772466
2482.418337,1,194967.852413
2553.227871,1,194998.489476
2446.082254,1,195028.657277
2325.47584,1,195059.223461
2470.414304,1,195089.471671
2403.429031,1,195119.485904
2553.910696,1,195149.817863
2423.316677,1,195179.961876
2647.141777,1,195210.232203
2397.05018,1,195240.369184
2403.584817,1,195270.777618
2492.975879,1,195301.342546
2443.807711,1,195331.833283
2561.275715,1,195363.173383
2556.285317,1,195393.808255
2552.169598,1,195425.262177
2614.284858,1,195455.975537
2399.803148,1,195486.341621
2452.433166,1,195517.861423
2376.8987,1,195548.206065
2426.816745,1,195578.572064
2497.182238,1,195609.218612
2467.842187,1,195639.655013
2580.711403,1,195670.650445
2629.976605,1,195701.534502
2496.165503,1,195731.698833
2510.770701,1,195762.479849
2431.428649,1,195795.69781
2644.440694,1,195827.771679
2599.903501,1,195859.430839
2514.992887,1,195890.239028
2656.039631,1,195922.474205
2754.948007,1,195953.963791
2577.088646,1,195984.609675
2601.855808,1,196015.026152
2655.856047,1,196045.900075
2714.624861,1,196076.390866
2710.758133,1,196106.995241
2547.174297,1,196137.741961
2685.471511,1,196167.929195
2441.991414,1,196198.900997
2474.785615,1,196229.928478
2445.541853,1,196261.153917
2710.341305,1,196291.674492
2678.551803,1,196321.996969
2365.122073,1,196353.291325
2635.317897,1,196383.648514
2343.71704,1,196414.346618
2431.941162,1,196444.757523
2807.428094,1,196474.89774
2495.507503,1,196505.761047
2473.779719,1,196535.982002
2544.887723,1,196566.55479
2530.838601,1,196597.271899
2605.448723,1,196627.974855
2542.900571,1,196659.251789
2603.374301,1,196689.918042
2664.830511,1,196720.330305
2676.412221,1,196751.321617
2435.436423,1,196781.470302
2574.103124,1,196812.11367
2427.516086,1,196842.220165
2452.951922,1,196872.857032
2818.577207,1,196903.721889
2386.199719,1,196934.483726
2607.339175,1,196965.33777
2509.055072,1,196996.034068
2719.949895,1,197026.894345
2544.575662,1,197057.51888
2548.435457,1,197088.66407
2395.73775,1,197119.47702
2504.256184,1,197150.35976
2322.603263,1,197181.089005
2628.53972,1,197212.176217
2436.552523,1,197242.559021
2778.046484,1,197273.309475
1961.427839,1,197303.99573
2532.2197,1,197334.412092
2509.775893,1,197364.514522
2538.891658,1,197395.492449
2675.630557,1,197426.511054
2487.137156,1,197457.502804
2655.592379,1,197488.281963
2407.870857,1,197518.858698
1527.363728,1,197550.889573
2625.949689,1,197581.555942
2668.296345,1,197611.969274
2434.974737,1,197642.862616
2405.793298,1,197673.825312
2518.349551,1,197704.425571
2446.762738,1,197734.927811
2487.884074,1,197765.549518
2509.898473,1,197796.219954
2505.011898,1,197826.544406
2546.787112,1,197857.536818
2587.47555,1,197887.937837
2365.909958,1,197918.726532
2684.34426,1,197949.127859
2425.800127,1,197979.665584
2408.269754,1,198010.233227
2450.972672,1,198040.706669
2545.17941,1,198070.492603
2497.490317,1,198100.79144
2446.481065,1,198131.466246
2398.263658,1,198161.911481
2564.021231,1,198192.358056
2771.924933,1,198223.329339
2299.495126,1,198253.214636
2409.036331,1,198283.623701
2550.807498,1,198314.619581
2712.940085,1,198345.669813
2636.449993,1,198376.038158
2615.159929,1,198406.175692
2589.577796,1,198436.945269
2553.685261,1,198467.522747
2592.092086,1,198498.198915
2584.381243,1,198529.236591
2475.390556,1,198559.40695
2348.664797,1,198590.315576
2594.683388,1,198621.29098
2459.804495,1,198652.623581
2591.884091,1,198683.517982
2448.87442,1,198714.454433
2527.589724,1,198744.91479
2659.75714,1,198775.885628
2589.086622,1,198806.645012
2625.609209,1,198836.639607
2295.435168,1,198867.324729
2595.340406,1,198898.019095
2598.332407,1,198928.354108
2642.408886,1,198959.489212
2442.33952,1,198990.781505
2594.647995,1,199021.325
2663.865321,1,199052.213125
2527.190295,1,199082.46282
2331.621697,1,199112.976083
2477.253218,1,199143.69506
2323.988628,1,199174.595698
2631.992748,1,199205.515619
2739.539549,1,199236.379029
2347.282702,1,199267.01583
2405.846764,1,199297.937487
2623.117376,1,199328.187526
2444.413039,1,199359.071789
2494.312277,1,199389.306109
2557.452242,1,199419.948793
2443.851777,1,199450.355663
2527.034505,1,199480.767804
2713.173498,1,199510.986121
2561.545526,1,199541.349654
2290.948168,1,199571.732027
2522.401687,1,199601.903284
2604.34916,1,199632.316846
2590.757301,1,199662.957744
2639.600499,1,199693.360698
2517.720347,1,199723.776628
2285.751461,1,199754.410329
2292.597227,1,199784.593253
2808.750978,1,199815.302826
2785.056011,1,199845.563015
2617.866064,1,199876.134507
2483.124854,1,199905.978801
2495.763856,1,199936.940306
2677.028224,1,199968.047524
2478.735473,1,199999.322972
2417.204087,1,200029.62759
2754.950371,1,200060.345569
2473.05422,1,200091.04981
2527.739956,1,200121.494209
